Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
4e-06,magnolia_91120,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Ghostbusters_1,Tick,0,0,0,0,,,0,0,0,OK
4e-06,BGAF_2047,Tick,0,0,0,0,,,0,0,0,OK
4e-06,TheBullishBlackettBros_9109,Tick,0,0,0,0,,,0,0,0,OK
4e-06,TradingTitans_151617,Tick,0,0,0,0,,,0,0,0,OK
4e-06,aspac_424242,Tick,0,0,0,0,,,0,0,0,OK
4e-06,FarrosAlgo_1,Tick,0,0,0,0,,,0,0,0,OK
4e-06,RFellas_658950,Tick,0,0,0,0,,,0,0,0,OK
0.245727,magnolia_91120,Tick,0,0,0,0,126400,,0,0,0,OK
0.245727,Ghostbusters_1,Tick,0,0,0,0,126400,,0,0,0,OK
0.245727,BGAF_2047,Tick,0,0,0,0,126400,,0,0,0,OK
0.245727,TheBullishBlackettBros_9109,Tick,0,0,0,0,126400,,0,0,0,OK
0.245727,TradingTitans_151617,Tick,0,0,0,0,126400,,0,0,0,OK
0.245727,aspac_424242,Tick,0,1,-1,1,126400,,-13,-87,-87,OK
0.245727,FarrosAlgo_1,Tick,0,0,0,0,126400,,0,0,0,OK
0.245727,RFellas_658950,Tick,0,0,0,0,126400,,0,0,0,OK
0.529138,magnolia_91120,Tick,0,0,0,0,126600,,0,0,0,OK
0.529138,Ghostbusters_1,Tick,0,0,0,0,126600,,0,0,0,OK
0.529138,BGAF_2047,Tick,0,16,-16,16,126600,,-203,1803,1803,OK
0.529138,TheBullishBlackettBros_9109,Tick,0,10,-10,10,126600,,-126,-874,-874,OK
0.529138,TradingTitans_151617,Tick,0,0,0,0,126600,,0,0,0,OK
0.529138,aspac_424242,Tick,0,34,-34,34,126600,,-430,330,330,OK
0.529138,FarrosAlgo_1,Tick,0,0,0,0,126600,,0,0,0,OK
0.529138,RFellas_658950,Tick,0,0,0,0,126600,,0,0,0,OK
0.714539,magnolia_91120,Tick,0,0,0,0,126600,,0,0,0,OK
0.714539,Ghostbusters_1,Tick,0,8,-8,0,126600,,203,1012597,1012597,OK
0.714539,BGAF_2047,Tick,0,16,-16,16,126600,,-203,1803,1803,OK
0.714539,TheBullishBlackettBros_9109,Tick,0,20,-20,20,126600,,127,-2127,-2127,OK
0.714539,TradingTitans_151617,Tick,0,0,0,0,126600,,0,0,0,OK
0.714539,aspac_424242,Tick,0,56,-56,56,126600,,127,-2427,-2427,OK
0.714539,FarrosAlgo_1,Tick,0,0,0,0,126600,,0,0,0,OK
0.714539,RFellas_658950,Tick,0,10,-10,10,126600,,253,-1253,-1253,OK
1.043637,magnolia_91120,Tick,0,0,0,0,126600,,0,0,0,OK
1.043637,Ghostbusters_1,Tick,0,8,-8,0,126600,,203,1012597,1012597,OK
1.043637,BGAF_2047,Tick,0,16,-16,16,126600,,-203,1803,1803,OK
1.043637,TheBullishBlackettBros_9109,Tick,0,20,-20,20,126600,,127,-2127,-2127,OK
1.043637,TradingTitans_151617,Tick,0,0,0,0,126600,,0,0,0,OK
1.043637,aspac_424242,Tick,0,56,-56,56,126600,,127,-2427,-2427,OK
1.043637,FarrosAlgo_1,Tick,0,0,0,0,126600,,0,0,0,OK
1.043637,RFellas_658950,Tick,0,10,-10,10,126600,,253,-1253,-1253,OK
1.281025,magnolia_91120,Tick,0,0,0,0,126500,126700,0,0,0,OK
1.281025,Ghostbusters_1,Tick,10,8,2,8,126500,126700,456,-1265456,1144,OK
1.281025,BGAF_2047,Tick,0,16,-16,16,126500,126700,-203,1803,5003,OK
1.281025,TheBullishBlackettBros_9109,Tick,0,30,-30,30,126500,126700,1,-3001,2999,OK
1.281025,TradingTitans_151617,Tick,0,0,0,0,126500,126700,0,0,0,OK
1.281025,aspac_424242,Tick,0,56,-56,56,126500,126700,127,-2427,8773,OK
1.281025,FarrosAlgo_1,Tick,0,0,0,0,126500,126700,0,0,0,OK
1.281025,RFellas_658950,Tick,0,10,-10,10,126500,126700,253,-1253,747,OK
1.490813,magnolia_91120,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.490813,Ghostbusters_1,Tick,20,8,12,-2,126600,126800,329,-1265329,271,OK
1.490813,BGAF_2047,Tick,0,16,-16,16,126600,126800,-203,1803,5003,OK
1.490813,TheBullishBlackettBros_9109,Tick,0,30,-30,30,126600,126800,1,-3001,2999,OK
1.490813,TradingTitans_151617,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.490813,aspac_424242,Tick,0,56,-56,56,126600,126800,127,-2427,8773,OK
1.490813,FarrosAlgo_1,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.490813,RFellas_658950,Tick,0,20,-20,20,126600,126800,506,-3506,494,OK
1.770184,magnolia_91120,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.770184,Ghostbusters_1,Tick,20,8,12,-2,127000,126800,329,-1265329,5071,OK
1.770184,BGAF_2047,Tick,0,58,-58,58,127000,126800,-737,-7463,-19063,OK
1.770184,TheBullishBlackettBros_9109,Tick,0,40,-40,40,127000,126800,-126,-7874,-15874,OK
1.770184,TradingTitans_151617,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.770184,aspac_424242,Tick,52,56,-4,4,127000,126800,1446,5854,5054,OK
1.770184,FarrosAlgo_1,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.770184,RFellas_658950,Tick,0,20,-20,20,127000,126800,506,-3506,-7506,OK
1.980123,magnolia_91120,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.980123,Ghostbusters_1,Tick,20,8,12,-2,127000,126800,329,-1265329,5071,OK
1.980123,BGAF_2047,Tick,0,58,-58,58,127000,126800,-737,-7463,-19063,OK
1.980123,TheBullishBlackettBros_9109,Tick,0,40,-40,40,127000,126800,-126,-7874,-15874,OK
1.980123,TradingTitans_151617,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.980123,aspac_424242,Tick,52,56,-4,4,127000,126800,1446,5854,5054,OK
1.980123,FarrosAlgo_1,Tick,0,0,0,0,127000,126800,0,0,0,OK
1.980123,RFellas_658950,Tick,0,20,-20,20,127000,126800,506,-3506,-7506,OK
2.214951,magnolia_91120,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.214951,Ghostbusters_1,Tick,20,8,12,-2,127100,126800,329,-1265329,5719,OK
2.214951,BGAF_2047,Tick,10,58,-48,48,127100,126800,-864,-7336,-19528,OK
2.214951,TheBullishBlackettBros_9109,Tick,0,40,-40,40,127100,126800,-126,-7874,-18034,OK
2.214951,TradingTitans_151617,Tick,0,0,0,0,127100,126800,0,0,0,OK
2.214951,aspac_424242,Tick,52,56,-4,4,127100,126800,1446,5854,4838,OK
2.214951,FarrosAlgo_1,Tick,0,0,0,0,127100,126800,0,0,0,OK
